attack	0.21942470616841292
bag	0.1866076549600874
ball	0.25622627236338547
bit	0.25571709010323956
chairman	0.3433636405571329
circle	0.16275090667220357
contemplation	0.10665484379442292
donkey	0.10063579689837532
edge	0.19482530806927523
face	0.1418879476923775
fiction	0.2557785381519634
gas	0.28100109133531126
graft	0.3006046247197577
head	0.17232934565882144
land	0.22280234542349192
lane	0.2669942708889329
lass	0.17023135119966332
multitude	0.12578387102456692
ounce	0.2834682600922001
part	0.20075390562790868
pin	0.2821308095228615
plane	0.4741863826515192
player	0.3667084557999447
prop	0.26241630997878296
quilt	0.2648156178904414
rag	0.2545677538476845
record	0.37972377726780987
relationship	0.2215189542276017
risk	0.24787885256321554
savage	0.17995599829854175
stab	0.2756000704696024
stroke	0.22356036601564644
thump	0.18258706945224606
tip	0.2893547654828987
tree	0.19782434042579022
twist	0.2019672634926175
word	0.1323320013160457
