prop	0.22600854257311825
ounce	0.33192413519514025
face	0.11782494530292846
head	0.16982731167109696
bit	0.2797465114351547
chairman	0.43785629395910364
gas	0.2285124878544372
savage	0.17007432415270893
player	0.36773172560845213
record	0.411945773571094
bag	0.17454293067779822
word	0.11910490457493006
part	0.20121897937561112
tip	0.3245455565622899
tree	0.20105176506893235
circle	0.15058719867696335
contemplation	0.08837177309383978
land	0.19802248172999812
plane	0.5363642418383561
donkey	0.07798324163321217
fiction	0.26677534900014643
rag	0.3516769618464528
attack	0.1922185118523084
stroke	0.23718642571862814
stab	0.3737649084312324
edge	0.1949032196781479
ball	0.26306540975501225
risk	0.2943675561401621
relationship	0.2366024841508223
multitude	0.11508651213302994
twist	0.20973152538467343
lass	0.1581992822653229
lane	0.3581506339079158
pin	0.3776345324407139
quilt	0.31343282256639843
graft	0.33929717416749916
thump	0.18329182710631906
