prop	0.25341478408630524
ounce	0.36075131737109034
face	0.1418879476923775
head	0.18579185590137962
bit	0.2970587267124365
chairman	0.5182617848445527
gas	0.28313597757401127
savage	0.21418482072735534
player	0.44188621427121866
record	0.49736326004082787
bag	0.21347010789601883
word	0.13539108166464758
part	0.22572979095028345
tip	0.37189606730218966
tree	0.2222040315534814
circle	0.18741627669360056
contemplation	0.1206119340039738
land	0.2531560522076622
plane	0.8823475834
donkey	0.10252281444102053
fiction	0.32850011412985713
rag	0.3771377477337014
attack	0.27457370779792356
stroke	0.264861342336299
stab	0.4005896829
edge	0.20815545779117017
ball	0.28680645068047006
risk	0.33140885770394446
relationship	0.3032873798601099
multitude	0.12578387102456692
twist	0.2182281614254385
lass	0.1862826126145818
lane	0.3937806883907204
pin	0.42551501404425224
quilt	0.3811008724224665
graft	0.38570741664846264
thump	0.20412691430618574
