attack	0.1295760193996764
bag	0.08411557624675613
ball	0.14721981927201716
bit	0.1659412526997451
chairman	0.0
circle	0.11713079732053672
contemplation	0.065701665606894
donkey	0.05361764989325479
edge	0.10477428161010391
face	0.08477330147274609
fiction	0.0207232682
gas	0.1595695865
graft	0.09640787387460688
head	0.10093942896803501
land	0.11810904755884014
lane	0.1037200629
lass	0.08714025710613293
multitude	0.09383841543819349
ounce	0.15492172761895534
part	0.10316586989998297
pin	0.10922345201344999
plane	0.14163908070876075
player	0.1596608976494546
prop	0.052057645163044446
quilt	0.06710956342394434
rag	0.07644102730170507
record	0.21230154093179326
relationship	0.0562177896
risk	0.0
savage	0.08458111414891253
stab	0.07723102912721035
stroke	0.07751117969725849
thump	0.06322371505388226
tip	0.06962703665295189
tree	0.070838721
twist	0.07810044789459836
word	0.08480361048194054
