attack	0.3439278222963566
bag	0.35621985312980586
ball	0.40880530561959355
bit	0.41622116287130095
chairman	0.29148107941044876
circle	0.36970887784602224
contemplation	0.3981884595927093
donkey	0.28849020799293207
edge	0.37549011701430207
face	0.3722225591952788
fiction	0.33488518888608954
gas	0.39737843554917796
graft	0.4575811127300392
head	0.4084883272549784
land	0.3826781848960479
lane	0.38249407810014757
lass	0.4092740268507186
multitude	0.32761304862013896
ounce	0.29915206088752927
part	0.43069092634184936
pin	0.4973508048989502
plane	0.4147916508328294
player	0.36630527561705717
prop	0.4818510200684412
quilt	0.3298740383576003
rag	0.40759607473745707
record	0.4256025378202473
relationship	0.30978986828125454
risk	0.3547991215774799
savage	0.3485981338056352
stab	0.42712176747085584
stroke	0.39448155460232903
thump	0.32465884285417046
tip	0.5073024572764673
tree	0.2905700411146869
twist	0.393876430947423
word	0.3889945500216757
