attack	0.5415662145688911
bag	0.5251409515805316
ball	0.6139284671140917
bit	0.651740326111991
chairman	0.46451537199720977
circle	0.5809710017692004
contemplation	0.7169072555921622
donkey	0.48215128554971504
edge	0.5731005918591348
face	0.617264463619319
fiction	0.5591376153368114
gas	0.5884043714284882
graft	0.770125793996512
head	0.6149258362093081
land	0.5366812000372843
lane	0.5342309236274274
lass	0.651367989664079
multitude	0.5497407003878928
ounce	0.42494908687115407
part	0.6719248427087807
pin	0.6610607452014784
plane	0.8823475834
player	0.5496304795555749
prop	0.6512072411114012
quilt	0.5774059340529334
rag	0.6483573368456578
record	0.646941054881321
relationship	0.5292667326609826
risk	0.517810705302766
savage	0.5692673167113105
stab	0.6879198035452767
stroke	0.5993123920946589
thump	0.5807666200979869
tip	0.6788987615
tree	0.4764920234790282
twist	0.6072640485080207
word	0.6069052801455026
