prop	0.47375918376629617
ounce	0.05684711159165341
face	0.137791275
head	0.4609055607835264
bit	0.41622116287130095
chairman	0.29148107941044876
gas	0.473383219308708
savage	0.0968689424
player	0.17185836672227361
record	0.4273504707
bag	0.35621985312980586
word	0.17569707450045113
part	0.49039023455953173
tip	0.5279503612217226
contemplation	0.16396023090607795
circle	0.4005618696292883
tree	0.2905700411146869
land	0.16770306649960004
plane	0.4147916508328294
donkey	0.26802652705425584
rag	0.2765152931
fiction	0.33488518888608954
attack	0.1439699927
stroke	0.17638962434520125
stab	0.38838112549580645
edge	0.1127504899003193
ball	0.2706186753904205
risk	0.2307602360306158
multitude	0.2538040262580226
relationship	0.0562177896
twist	0.462289589950341
lass	0.4069892884884285
lane	0.2840087285356616
pin	0.555055615723542
quilt	0.22098580723190442
graft	0.29826461200018073
thump	0.0754512578504705
