prop	1.0389039249031866
ounce	1.0128458706890138
face	1.0148969908183987
head	1.0221963553016602
bit	1.0497292024430644
chairman	1.0632265323104904
gas	1.0339285122041655
savage	1.0170058581505204
player	1.0768241924273352
record	1.0964447954048062
bag	0.7949192952841129
word	1.015146282808152
part	1.0329625428926899
tip	1.0546301458304244
circle	1.0211630791458028
contemplation	1.0227747769765296
tree	1.0143472396356419
plane	1.2089401969496174
land	1.0211784659664727
donkey	1.0094621111851163
rag	0.777766470139217
fiction	1.0429336387199468
attack	1.0413620129319785
stroke	1.0701942053371496
stab	0.8232544386141698
edge	1.0308401572390393
ball	1.0317518892069675
risk	1.0541041108463303
multitude	1.043228143619489
relationship	1.0297725089270613
twist	1.0142670949646926
lass	1.037389690794088
lane	1.0527338277097311
pin	1.0377171653330457
quilt	1.0293061634857494
graft	0.875493035069808
thump	1.0211166504119749
